# BH Parameters: L=256,N=256,D=1,l=128,U=3.300000,t=1.000000,bin_size=10001 
#  beta            <S2>               StdErr.
1.0000000000000000 2.7613983509846114 0.0063872121467293
2.0000000000000000 2.5278798754190115 0.0072999635170632
4.0000000000000000 2.3215927074027314 0.0092342127633222
8.0000000000000000 2.1393276063288917 0.0109508557876965
16.0000000000000000 2.0125412348187508 0.0128074603627412
32.0000000000000000 1.9254861328455570 0.0168294482287822
