# BH Parameters: L=16,N=16,D=1,l=8,t=1.000000,beta=8.000000,bin_size=10001 
#  U               <S2>               StdErr.
0.5000000000000000 1.6166652908188335 0.0054644941986333
0.7300000000000000 1.5729683778873396 0.0053154970182364
1.0658000000000001 1.5048923819878186 0.0045909880174979
1.5561000000000000 1.4425924486601531 0.0047244326001765
2.2719999999999998 1.3503146349343975 0.0052803303585076
3.2999999999999998 1.2300436875495162 0.0044252949848725
4.8430999999999997 0.8783212375568124 0.0018856581463575
7.0711000000000004 0.3678695266771143 0.0017506911924556
10.3239000000000001 0.1598020958960922 0.0004469354765875
16.6666670000000003 0.0591341816086998 0.0003058366356457
22.0071000000000012 0.0302951023269563 0.0030878263480720
32.1308000000000007 0.0159160119947590 0.0006528218367851
46.9117000000000033 0.0072147989663754 0.0001534351419565
68.4920999999999935 0.0029188372705926 0.0003763142417304
100.0000000000000000 0.0018869707092078 0.0001174088302598
