# BH Parameters: L=256,N=256,D=1,l=128,t=1.000000,beta=1.000000,bin_size=10001 
#  U               <S2>               StdErr.
0.5000000000000000 3.3342167863987520 0.0085162648644201
0.7300000000000000 3.2298477499618112 0.0073468677494323
1.0658000000000001 3.1312647223119683 0.0078114186132531
1.5561000000000000 3.0295034372358134 0.0068550889429548
2.2719999999999998 2.8996822938455451 0.0073027031671559
3.2999999999999998 2.7613983509846114 0.0063872121467293
4.8430999999999997 2.5949650686015766 0.0042814652652638
7.0711000000000004 2.3688191020629898 0.0076790471940237
10.3239000000000001 1.9234328200625297 0.0048527748802300
16.6666670000000003 0.3279304317387363 0.0052885454211608
22.0071000000000012 0.0283818645747458 0.0073283664942003
32.1308000000000007 0.0131945416428797 0.0044921745026243
46.9117000000000033 0.0119752544615975 0.0019816875792673
68.4920999999999935 0.0041598078361511 0.0015761815251128
100.0000000000000000 0.0008842567962603 0.0016393254164873
