# BH Parameters: L=16,N=16,D=1,l=8,t=1.000000,beta=6.000000,bin_size=10001 
#  U               <S2>               StdErr.
0.5000000000000000 1.6422591339100119 0.0048845756598825
0.7300000000000000 1.5752050634215162 0.0046400759137163
1.0658000000000001 1.5097303665154662 0.0046618542774263
1.5561000000000000 1.4388344010265357 0.0040563564237156
2.2719999999999998 1.3526958210936852 0.0033026876540371
3.2999999999999998 1.2247974540973467 0.0038815579102344
4.8430999999999997 0.8900977491891365 0.0018023438858169
7.0711000000000004 0.3682988704759189 0.0018279706672452
10.3239000000000001 0.1592112514081664 0.0004079424325775
16.6666670000000003 0.0592647846399891 0.0002967672299125
22.0071000000000012 0.0335826677123189 0.0002136214810380
32.1308000000000007 0.0156557746138402 0.0006470465842743
46.9117000000000033 0.0073410863710237 0.0001618470966717
68.4920999999999935 -0.0038741460571151 0.0072200262751814
100.0000000000000000 0.0017903901546212 0.0001252363353492
